#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，1 / 2 === 0.5 返回结果是 {{c1::true}}。	除法精度示例	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	使用 instanceof 确认类型有助于在复杂的{{c1::原型继承}}结构中识别对象。	instanceof 原型	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	表达式是 JavaScript 编程的{{c1::基本构建单元}}。	表达式重要性	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 中的数字采用双精度 {{c1::64}} 位二进制格式 IEEE 754 实现。	64 位 (64-bit)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 能够精确表示高达 ±(2^53 − 1) 的 {{c1::整数}}。	整数 (Integers)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	Number 类型有三个符号值：Infinity、-Infinity 和 {{c1::NaN}}。	NaN (非数字)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	在严格模式下，以 {{c1::0}} 开头且后续数字小于 8 的数字字面量会导致语法错误。	0 (旧版八进制)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	二进制数字字面量使用前缀 {{c1::0b}} 或 0B。	0b	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	八进制数字字面量的标准前缀是 {{c1::0o}}。	0o	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	十六进制数字字面量使用前缀 {{c1::0x}} 或 0X。	0x	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::下划线 (_)}} 作为数值分隔符来提高数字字面量的可读性。	下划线 (_)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Number.MAX_VALUE}} 属性表示 JavaScript 中可表示的最大正数。	MAX_VALUE	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Number.MIN_VALUE}} 属性表示 JavaScript 中可表示的最小正数。	MIN_VALUE	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Number.EPSILON}} 表示 1 与大于 1 的最小浮点数之间的差值。	EPSILON	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 中的最大安全整数由 {{c1::Number.MAX_SAFE_INTEGER}} 表示。	MAX_SAFE_INTEGER	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Number.parseInt()}} 方法解析字符串并返回指定基数的整数。	parseInt()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Number.isNaN()}} 方法确定传递的值是否为 NaN，它比全局 isNaN() 更稳健。	isNaN()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Number.isSafeInteger()}} 方法用于确定提供的值是否为安全整数。	isSafeInteger()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::toFixed()}} 方法返回以定点表示法表示数字的字符串。	toFixed()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::toPrecision()}} 方法以指定的精度返回表示数字的字符串。	toPrecision()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	Math 对象的 {{c1::PI}} 属性具有圆周率的值。	PI	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	Math 对象的所有三角函数方法都使用 {{c1::弧度 (radians)}} 作为参数。	弧度 (radians)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.abs()}} 方法返回一个数字的绝对值。	abs()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.floor()}} 返回小于或等于给定数字的最大整数。	floor()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.ceil()}} 返回大于或等于给定数字的最小整数。	ceil()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.random()}} 返回 0 到 1 之间的随机数。	random()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.sqrt()}} 方法用于计算数字的平方根。	sqrt()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::BigInt}} 类型可以表示任意大的整数。	BigInt	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	BigInt 可以通过在整数末尾添加字母 {{c1::n}} 来定义。	n	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	BigInt 值的除法会向 {{c1::零}} 取整。	零 (Zero)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::不能}}在 BigInt 值上使用 Math 对象的方法。	不能 (Cannot)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	BigInt 最适合用于处理 {{c1::二进制数据}}。	二进制数据 (Binary data)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 的 String 类型是 {{c1::16}} 位无符号整数值（UTF-16 代码单元）的集合。	16 位	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	字符串中的第一个元素的索引是 {{c1::0}}。	0	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	在字符串字面量中，{{c1::反斜杠 (\)}} 用于开始转义序列。	反斜杠 (\)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	十六进制转义序列以 {{c1::\x}} 开头。	\x	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	Unicode 转义序列在 \u 之后至少需要 {{c1::4}} 位十六进制数字。	4	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Unicode 码点转义}}允许使用十六进制数字转义任何 Unicode 字符，最高可达 0x10FFFF。	Unicode 码点转义	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::toUpperCase()}} 方法可以将字符串转换为全大写。	toUpperCase()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::charAt()}} 方法返回字符串中指定索引处的字符。	charAt()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::indexOf()}} 方法返回调用 String 对象中第一次出现指定值的索引。	indexOf()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::includes()}} 方法用于确定一个字符串是否包含在另一个字符串中。	includes()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::split()}} 方法通过将字符串拆分为子字符串来将 String 对象拆分为字符串数组。	split()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::slice()}} 方法提取字符串的一部分并返回一个新字符串。	slice()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::trim()}} 方法从字符串的两端删除空白字符。	trim()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	模板字面量由 {{c1::反引号 (`)}} 字符包围。	反引号 (`)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	模板字面量中的占位符由 {{c1::\\({expression}}} 指示。	\\){expression}	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	模板字面量允许使用 {{c1::多行}} 字符串。	多行 (Multi-line)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	使用模板字面量可以使字符串中的变量 {{c1::插值 (interpolation)}} 更加易读。	插值 (interpolation)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	Number 对象的属性是 {{c1::静态}} 的，应始终作为 Number.PROPERTY 使用。	静态 (Static)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.trunc()}} 方法通过删除任何小数位数来截断数字。	trunc()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.min()}} 返回作为参数提供的数字列表中的最小值。	min()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.max()}} 返回作为参数提供的数字列表中的最大值。	max()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::String.prototype.concat()}} 将两个或多个字符串的文本组合并返回一个新字符串。	concat()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::startsWith()}} 方法确定字符串是否以指定字符串的字符开头。	startsWith()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::endsWith()}} 方法确定字符串是否以指定字符串的字符结尾。	endsWith()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::BigInt()}} 构造函数可以从数字或字符串创建 BigInt。	BigInt()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	由于长数字字面量可能丢失精度，建议使用 {{c1::字符串}} 构造 BigInt。	字符串 (String)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Number.parseFloat()}} 解析字符串参数并返回浮点数。	parseFloat()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.pow(base, exponent)}} 返回基数的指数次幂。	pow()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，16 位无符号整数值被称为 {{c1::代码单元 (code units)}}。	代码单元 (code units)	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Number.isInteger()}} 用于确定传递的值是否为整数。	isInteger()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Math.round()}} 将数字四舍五入到最接近的整数。	round()	"#CSSC::#Topic::Javascript::01-guide::07-NumbersAndStrings"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 没有日期数据类型，但可以使用 {{c1::Date}} 对象来处理日期和时间。	Date 对象	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	在现代代码中，Date 对象被认为是{{c1::遗留 (legacy)}}的，应尽量避免使用。	遗留 (Legacy)	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 将日期存储为自 {{c1::1970年1月1日}}午夜 (UTC) 以来经过的毫秒数。	纪元 (Epoch)	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	Unix 时间戳是以{{c1::秒}}为单位记录自纪元以来的时间。	秒 (Seconds)	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 的 Date 对象范围是相对于纪元的前后 {{c1::100,000,000}} 天。	1 亿天	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	在不使用 {{c1::new}} 关键字的情况下调用 Date 会返回一个表示当前日期和时间的字符串。	new 关键字	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::new Date()}}（不带参数）会创建当前日期和时间的对象。	new Date()	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 始终支持的日期字符串格式是 {{c1::YYYY-MM-DDTHH:mm:ss.sssZ}}。	ISO 格式	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	如果在 Date 构造函数中省略小时、分钟或秒，该值将被设置为 {{c1::0}}。	默认值 0	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 的 Date 方法中，月份的范围是从 {{c1::0}} 到 11。	0 (一月)	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	Date 方法中使用 {{c1::0}} 表示星期日。	星期日 (Sunday)	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	Date 方法中使用 {{c1::6}} 表示星期六。	星期六 (Saturday)	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	日期（即月份中的天数）在 Date 方法中的表示范围是 {{c1::1}} 到 31。	1 到 31	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	小时在 Date 方法中的表示范围是 {{c1::0}} 到 23。	0 到 23	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	秒和分钟在 Date 方法中的表示范围是 {{c1::0}} 到 59。	0 到 59	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	Date 对象有 getDay 方法，但没有对应的 {{c1::setDay}} 方法，因为星期几是自动设置的。	setDay 不存在	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getTime()}} 方法返回 Date 对象自纪元以来的毫秒数。	getTime()	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Date.parse()}} 方法对于从日期字符串向现有 Date 对象分配值非常有用。	Date.parse()	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	一天的毫秒数计算公式为：{{c1::24 * 60 * 60 * 1000}}。	毫秒换算	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	"用于从 Date 对象获取日期和时间值的分类被称为 {{c1::""get""}} 方法。"	"""get"" 方法"	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	"用于在 Date 对象中设置日期和时间值的分类被称为 {{c1::""set""}} 方法。"	"""set"" 方法"	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	"用于从 Date 对象返回字符串值的分类被称为 {{c1::""to""}} 方法。"	"""to"" 方法"	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getFullYear()}} 方法返回一个四位数的年份（例如 1995）。	getFullYear()	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	"xmas95 = new Date(""1995-12-25"")，调用 xmas95.getMonth() 会返回 {{c1::11}}。"	11 (十二月)	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	getTime 和 {{c1::setTime}} 方法在比较日期时非常有用。	setTime()	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 处理日期的方式与 {{c1::Java}} 语言非常相似。	Java 相似性	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	Date 对象{{c1::没有任何}}属性，只有方法。	无属性	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	调用 new Date(1995, 11, 25) 时，参数 11 代表的是 {{c1::十二月 (December)}}。	十二月 (December)	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getHours()}} 方法返回 Date 对象当前的小时数 (0-23)。	getHours()	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	要在 12 小时制中显示小时，可以使用表达式 {{c1::hour % 12}}。	12 小时制转换	"#CSSC::#Topic::Javascript::01-guide::08-RepresentingDatesTimes"
Cloze	Inbox::CSSC::02dev::javascript	正则表达式是用于匹配字符串中字符组合的{{c1::模式}}。	模式 (Patterns)	"#CSSC::#Topic::Javascript::01-guide::09-RegularExpressions"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，正则表达式也是{{c1::对象}}。	对象 (Objects)	"#CSSC::#Topic::Javascript::01-guide::09-RegularExpressions"
Cloze	Inbox::CSSC::02dev::javascript	使用正则表达式字面量时，模式应包含在两个{{c1::斜杠 (/)}} 之间。	斜杠 (Slashes)	"#CSSC::#Topic::Javascript::01-guide::09-RegularExpressions"
Cloze	Inbox::CSSC::02dev::javascript	正则表达式字面量在脚本{{c1::加载}}时进行编译。	加载 (Loaded)	"#CSSC::#Topic::Javascript::01-guide::09-RegularExpressions"
Cloze	Inbox::CSSC::02dev::javascript	如果正则表达式保持不变，使用{{c1::字面量}}可以提高性能。	字面量 (Literals)	"#CSSC::#Topic::Javascript::01-guide::09-RegularExpressions"
